Strategy,Seed,Avg_KL_Divergence,Avg_TVD,Avg_MAE,Avg_Hellinger,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Inf_LogLoss,Inf_Hellinger,Inf_KL,Inf_Accuracy,Dec_Regret,Dec_Acc,JSON_AvgAbsDiff,JSON_AvgTVD,Avg_Time_Sec
Constraint Optimization,3,0.5173861959175217,0.4160626137095783,0.32578371485183055,0.39107700597109946,0.3409860696676401,0.5591422777929431,0.4127283216772269,0.43867521367521367,0.8310053173167212,0.4529210494422853,0.5771566109938048,0.698,11.468921997501864,0.1,0.10623214285714284,0.154921875,0.00214385986328125
MCMC Optimization,3,1.0876370101411894,0.5653912566574435,0.4411749307028316,0.5152366658801869,0.4745490458271461,1.0135857846530156,0.5262986979799325,0.5773006703233418,1.1176373059955398,0.5234456326502797,0.8831043533797408,0.446,6.639210431342325,0.476,0.2292035714285714,0.3342552083333333,13.823920011520386
Copula Optimization,3,0.6230840885270219,0.31248471959977314,0.22072611376822432,0.31035671236466017,0.23517799049306407,0.36002381164541325,0.24420973926136016,0.22101890203914057,0.6880194670120686,0.19931736631077818,0.3111667688341422,0.822,0.9458558411630977,0.852,0.012844047619047618,0.018730902777777777,30.931434869766235
LLM Baseline,3,0.3465951691078297,0.2750834708076087,0.19255375858103504,0.27563024893439053,0.2089931436413999,0.28354953634654056,0.23488030598546325,0.22639743589743588,0.45371815476280736,0.21099061295146496,0.20154076584187142,0.692,0.9458558411630977,0.852,0.026308333333333336,0.03836631944444444,18.771229028701782
Baseline MLE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24760009081399637,0.0,0.0,0.89,0.0,1.0,0.1573154761904762,0.2294184027777778,0.006916046142578125
Random Guess,4,0.7760064030189692,0.44320760908289863,0.34843180066791307,0.4175922742965504,0.3688938725206291,0.6135476051972715,0.3588893432776399,0.36088483966919255,0.6303219216665161,0.3143973824806527,0.3598674264354865,0.744,2.326348171874342,0.73,0.2026702380952381,0.29556076388888886,0.0003352165222167969
Synthetic EM,4,0.5127160817758147,0.29921365612038014,0.2110133525162612,0.2877299133948279,0.22640554054646783,0.2942172176897219,0.22695891840622676,0.22205898090308704,0.39182007059650836,0.15887547956503487,0.1320445492933751,0.84,0.8163043509043147,0.838,0.014058333333333334,0.020501736111111113,0.983900785446167
Constraint Optimization,4,0.5173861959175217,0.4160626137095783,0.32578371485183055,0.39107700597109946,0.3409860696676401,0.5591422777929431,0.4127283216772269,0.43867521367521367,0.8342490381815865,0.4447645379327054,0.5640286526184086,0.696,11.400265765509356,0.084,0.10667023809523808,0.1555607638888889,0.002067089080810547
MCMC Optimization,4,0.9290619374625063,0.5295848255492625,0.41162027846584076,0.4818248625076072,0.4427807605938172,0.9996983900722407,0.4929384311953123,0.5440434521583305,1.1822123394438104,0.48963988196174546,0.8938338585675661,0.416,6.459415347537601,0.448,0.23061309523809526,0.3363107638888889,13.835829973220825
Copula Optimization,4,0.53397089882684,0.30171701049811395,0.2143328922880156,0.2906464276056123,0.22884383257209778,0.3443510101141623,0.24421160027460787,0.24635935035798254,0.5065573896242707,0.19213837988400878,0.23267985568481178,0.712,2.834588678243675,0.636,0.012686904761904766,0.018501736111111115,30.896769046783447
LLM Baseline,4,0.45054303393733175,0.29949789543096256,0.21406100584068982,0.29691664394187406,0.23093891701676855,0.30598114635603296,0.25026951649790913,0.24513942307692307,0.48348025926587557,0.21946726426072952,0.22667982916696683,0.684,0.6921685174753979,0.846,0.05708928571428571,0.08325520833333333,18.520285844802856
